Pos,Clinical_significance_ENIGMA,mupit_structure,proteinPrior,Clinical_Significance_ClinVar
43092667,Pathogenic,-,0.99,Pathogenic
43092667,Pathogenic,-,0.99,Pathogenic
43092669,Likely benign,-,0.02,Likely_benign
43092669,Likely benign,-,0.02,Likely_benign
43092669,Pathogenic,-,-,Pathogenic
43092671,Likely benign,-,0.02,"Benign,Likely_benign"
43092673,Pathogenic,-,-,Pathogenic
43092674,-,-,0.02,Uncertain_significance
43092677,Pathogenic,-,-,"Pathogenic,not_provided"
43092679,Pathogenic,-,-,Pathogenic
43092680,-,-,0.02,Likely_benign
43092680,Pathogenic,-,-,Pathogenic
43092680,Pathogenic,-,-,Pathogenic
43092682,-,-,0.02,Uncertain_significance
43092682,Pathogenic,-,-,"Pathogenic,not_provided"
43092684,-,-,0.02,Likely_benign
43092685,-,-,0.02,Uncertain_significance
43092686,-,-,0.02,Uncertain_significance
43092687,Pathogenic,-,-,Pathogenic
43092689,Pathogenic,-,-,Pathogenic
43092690,-,-,0.02,Uncertain_significance
43092691,-,-,0.02,Uncertain_significance
43092693,Pathogenic,-,-,Pathogenic
43092694,-,-,-,Uncertain_significance
43092695,-,-,0.02,Uncertain_significance
43092695,Pathogenic,-,-,Pathogenic
43092695,Pathogenic,-,-,Pathogenic
43092695,Pathogenic,-,-,Pathogenic
43092697,-,-,0.02,-
43092698,-,-,0.02,Uncertain_significance
43092699,Pathogenic,-,0.99,Pathogenic
43092700,-,-,0.02,Uncertain_significance
43092700,Pathogenic,-,-,Pathogenic
43092701,-,-,0.02,Uncertain_significance
43092701,-,-,-,Pathogenic
43092702,Likely benign,-,0.02,Likely_benign
43092707,Pathogenic,-,-,Pathogenic
43092708,-,-,0.02,-
43092709,-,-,0.02,Uncertain_significance
43092712,-,-,0.02,-
43092713,-,-,0.02,Uncertain_significance
43092715,-,-,0.02,Uncertain_significance
43092716,-,-,0.02,Uncertain_significance
43092716,Pathogenic,-,-,Pathogenic
43092717,Benign,-,0.02,"Benign,Likely_benign,not_provided"
43092717,-,-,0.02,Uncertain_significance
43092717,Pathogenic,-,-,"Pathogenic,not_provided"
43092718,-,-,0.02,Uncertain_significance
43092718,Pathogenic,-,-,Pathogenic
43092719,-,-,0.02,-
43092719,Pathogenic,-,-,Pathogenic
43092720,Likely benign,-,0.02,Likely_benign
43092721,Pathogenic,-,-,Pathogenic
43092722,Pathogenic,-,0.99,"Pathogenic,Likely_pathogenic"
43092723,-,-,0.02,Uncertain_significance
43092723,Pathogenic,-,-,Pathogenic
43092725,Pathogenic,-,-,Pathogenic
43092725,Pathogenic,-,-,Pathogenic
43092731,Pathogenic,-,0.99,Pathogenic
43092731,Pathogenic,-,-,Pathogenic
43092731,Pathogenic,-,-,"Pathogenic,not_provided"
43092731,Pathogenic,-,-,Pathogenic
43092733,-,-,0.02,Uncertain_significance
43092733,-,-,0.02,Uncertain_significance
43092734,Pathogenic,-,-,Pathogenic
43092737,-,-,0.02,-
43092738,Likely benign,-,0.02,Likely_benign
43092740,-,-,0.02,Uncertain_significance
43092741,Likely benign,-,0.02,Likely_benign
43092742,-,-,0.02,Uncertain_significance
43092742,Pathogenic,-,-,Pathogenic
43092743,Pathogenic,-,-,Pathogenic
43092747,Pathogenic,-,-,Pathogenic
43092748,-,-,0.02,"variant_of_unknown_significance,Uncertain_significance"
43092749,-,-,0.02,Uncertain_significance
43092752,Pathogenic,-,-,Pathogenic
43092752,Pathogenic,-,-,Pathogenic
43092753,Pathogenic,-,-,Pathogenic
43092754,Pathogenic,-,-,Pathogenic
43092756,Likely benign,-,0.02,Likely_benign
43092756,Pathogenic,-,-,Pathogenic
43092757,-,-,0.02,Uncertain_significance
43092758,-,-,0.02,"Uncertain_significance,Likely_benign"
43092758,Benign,-,0.02,"Benign,not_provided,Uncertain_significance,Likely_benign"
43092760,Pathogenic,-,-,Pathogenic
43092761,-,-,0.02,-
43092763,Pathogenic,-,-,Pathogenic
43092764,Pathogenic,-,-,Pathogenic
43092766,-,-,0.02,Uncertain_significance
43092766,-,-,0.02,Uncertain_significance
43092767,-,-,0.02,Uncertain_significance
43092768,-,-,0.02,Likely_benign
43092768,Pathogenic,-,-,Pathogenic
43092769,-,-,0.02,Uncertain_significance
43092770,Pathogenic,-,0.99,Pathogenic
43092770,Pathogenic,-,-,Pathogenic
43092772,-,-,0.02,Uncertain_significance
43092773,-,-,0.02,Uncertain_significance
43092773,-,-,0.02,"Benign,Likely_benign,Uncertain_significance"
43092774,Likely benign,-,0.02,Likely_benign
43092775,Pathogenic,-,-,Pathogenic
43092776,-,-,-,Pathogenic
43092776,Pathogenic,-,-,Pathogenic
43092777,-,-,0.02,Uncertain_significance
43092779,-,-,0.02,Uncertain_significance
43092779,Pathogenic,-,-,Pathogenic
43092779,-,-,-,-
43092780,Pathogenic,-,-,Pathogenic
43092781,Pathogenic,-,-,Pathogenic
43092781,-,-,0.02,Uncertain_significance
43092781,-,-,0.02,Uncertain_significance
43092782,Pathogenic,-,-,Pathogenic
43092784,-,-,0.02,Uncertain_significance
43092784,-,-,0.02,Uncertain_significance
43092785,-,-,0.02,Uncertain_significance
43092785,-,-,0.02,Uncertain_significance
43092785,-,-,0.02,-
43092785,Pathogenic,-,-,"Pathogenic,not_provided"
43092785,Pathogenic,-,-,Pathogenic
43092786,Likely benign,-,0.02,Likely_benign
43092789,-,-,0.02,Likely_benign
43092791,Pathogenic,-,0.99,Pathogenic
43092791,-,-,0.02,Uncertain_significance
43092792,Likely benign,-,0.02,Likely_benign
43092792,-,-,0.02,Uncertain_significance
43092793,-,-,0.02,Uncertain_significance
43092795,-,-,0.02,Uncertain_significance
43092796,-,-,0.02,"Benign,Uncertain_significance,Likely_benign"
43092797,-,-,0.02,Uncertain_significance
43092798,Likely benign,-,0.02,"Benign,Likely_benign,Uncertain_significance"
43092799,-,-,0.02,Uncertain_significance
43092800,Pathogenic,-,-,Pathogenic
43092800,Pathogenic,-,-,Pathogenic
43092800,-,-,-,Uncertain_significance
43092802,Pathogenic,-,-,Pathogenic
43092803,Pathogenic,-,0.99,"Pathogenic,not_provided"
43092803,-,-,0.02,Uncertain_significance
43092804,Pathogenic,-,-,Pathogenic
43092804,-,-,0.02,Likely_benign
43092804,Pathogenic,-,-,Pathogenic
43092805,-,-,0.02,"Uncertain_significance,Likely_benign"
43092806,-,-,0.02,-
43092807,-,-,0.02,Uncertain_significance
43092808,-,-,0.02,Uncertain_significance
43092808,-,-,0.02,Uncertain_significance
43092808,Pathogenic,-,-,Pathogenic
43092809,Pathogenic,-,0.99,Pathogenic
43092811,-,-,0.02,Uncertain_significance
43092811,Pathogenic,-,-,Pathogenic
43092812,Pathogenic,-,0.99,Pathogenic
43092813,Pathogenic,-,-,Pathogenic
43092816,-,-,-,-
43092817,-,-,0.02,Uncertain_significance
43092818,Pathogenic,-,0.99,Pathogenic
43092819,-,-,0.02,Likely_benign
43092820,Pathogenic,-,-,Pathogenic
43092820,Pathogenic,-,-,Pathogenic
43092821,Pathogenic,-,0.99,Pathogenic
43092821,-,-,0.02,Uncertain_significance
43092821,Pathogenic,-,-,Pathogenic
43092822,-,-,-,-
43092822,-,-,0.99,Pathogenic
43092823,-,-,0.02,-
43092823,Pathogenic,-,-,Pathogenic
43092823,Pathogenic,-,-,Pathogenic
43092824,-,-,0.02,Uncertain_significance
43092825,Likely benign,-,0.02,Likely_benign
43092825,-,-,0.02,Uncertain_significance
43092826,-,-,0.02,-
43092826,Pathogenic,-,-,Pathogenic
43092827,Pathogenic,-,-,Pathogenic
43092829,-,-,0.02,Uncertain_significance
43092832,-,-,0.02,-
43092835,-,-,0.02,Uncertain_significance
43092836,Pathogenic,-,-,Pathogenic
43092836,Pathogenic,-,-,"Pathogenic,Likely_pathogenic"
43092836,Pathogenic,-,-,Pathogenic
43092837,Pathogenic,-,-,Pathogenic
43092837,Pathogenic,-,-,Pathogenic
43092839,-,-,0.02,Uncertain_significance
43092839,Pathogenic,-,-,Pathogenic
43092841,-,-,0.02,"Uncertain_significance,Likely_benign"
43092841,Pathogenic,-,-,Pathogenic
43092841,-,-,-,not_provided
43092842,-,-,0.02,Uncertain_significance
43092842,-,-,0.02,-
43092842,Pathogenic,-,-,Pathogenic
43092843,-,-,-,Pathogenic
43092843,-,-,0.02,-
43092843,-,-,-,Pathogenic
43092844,Pathogenic,-,-,Pathogenic
43092844,Pathogenic,-,-,Pathogenic
43092844,Pathogenic,-,-,Pathogenic
43092844,Pathogenic,-,-,Pathogenic
43092845,-,-,0.02,Uncertain_significance
43092847,-,-,0.02,Uncertain_significance
43092848,Pathogenic,-,0.99,Pathogenic
43092848,Pathogenic,-,-,Pathogenic
43092848,Pathogenic,-,-,Pathogenic
43092848,Pathogenic,-,-,Pathogenic
43092849,-,-,0.02,Uncertain_significance
43092849,Likely benign,-,0.02,Likely_benign
43092850,Pathogenic,-,-,"Pathogenic,not_provided"
43092851,Pathogenic,-,0.99,Pathogenic
43092851,-,-,0.02,-
43092852,-,-,0.02,Uncertain_significance
43092852,Pathogenic,-,-,Pathogenic
43092852,Likely benign,-,0.02,Likely_benign
43092852,Pathogenic,-,-,Pathogenic
43092853,-,-,0.02,Uncertain_significance
43092854,Pathogenic,-,0.99,Pathogenic
43092854,-,-,0.02,Uncertain_significance
43092856,Pathogenic,-,0.99,Pathogenic
43092856,-,-,0.02,not_provided
43092857,Likely benign,-,0.02,Likely_benign
43092859,-,-,0.02,-
43092859,Pathogenic,-,-,"Pathogenic,not_provided"
43092860,Pathogenic,-,-,Pathogenic
43092861,Likely benign,-,0.02,Likely_benign
43092862,Benign,-,0.02,"Benign,Uncertain_significance,Likely_benign"
43092863,-,-,0.02,Uncertain_significance
43092864,Pathogenic,-,-,Pathogenic
43092864,-,-,0.02,Likely_benign
43092865,-,-,0.02,Uncertain_significance
43092865,Pathogenic,-,-,"Pathogenic,not_provided"
43092865,-,-,0.02,Uncertain_significance
43092868,-,-,0.02,Uncertain_significance
43092868,-,-,0.02,Uncertain_significance
43092868,-,-,0.02,Uncertain_significance
43092869,-,-,0.02,Uncertain_significance
43092870,Pathogenic,-,-,Pathogenic
43092871,Pathogenic,-,-,Pathogenic
43092871,Pathogenic,-,-,"Pathogenic,not_provided"
43092872,Pathogenic,-,-,Pathogenic
43092872,Pathogenic,-,-,Pathogenic
43092873,-,-,0.02,Likely_benign
43092874,-,-,0.02,-
43092874,-,-,0.02,"Uncertain_significance,Likely_benign"
43092875,-,-,0.02,-
43092876,Pathogenic,-,-,Pathogenic
43092876,Pathogenic,-,-,Pathogenic
43092877,-,-,0.02,Uncertain_significance
43092878,Pathogenic,-,-,Pathogenic
43092880,Pathogenic,-,-,Pathogenic
43092880,Pathogenic,-,-,Pathogenic
43092881,-,-,0.02,Uncertain_significance
43092881,Pathogenic,-,-,Pathogenic
43092882,Pathogenic,-,-,Pathogenic
43092882,Pathogenic,-,-,Pathogenic
43092883,-,-,0.02,Uncertain_significance
43092883,Pathogenic,-,-,Pathogenic
43092886,-,-,0.02,Uncertain_significance
43092887,-,-,-,Pathogenic
43092887,-,-,0.02,-
43092887,-,-,0.02,Uncertain_significance
43092887,-,-,0.02,Uncertain_significance
43092887,Pathogenic,-,-,Pathogenic
43092890,Pathogenic,-,0.99,Pathogenic
43092890,-,-,0.02,-
43092890,-,-,0.02,-
43092892,-,-,-,Uncertain_significance
43092893,-,-,0.02,Uncertain_significance
43092893,Pathogenic,-,-,Pathogenic
43092896,Pathogenic,-,0.99,"Pathogenic,Likely_pathogenic,not_provided"
43092896,-,-,0.02,Uncertain_significance
43092897,Likely benign,-,0.02,"Benign,Likely_benign"
43092898,-,-,0.02,Uncertain_significance
43092899,-,-,0.02,Uncertain_significance
43092900,Pathogenic,-,-,Pathogenic
43092901,-,-,0.02,Uncertain_significance
43092906,Likely benign,-,0.02,Likely_benign
43092906,Likely benign,-,0.02,Likely_benign
43092908,-,-,0.02,-
43092909,Pathogenic,-,-,Pathogenic
43092911,-,-,0.02,Uncertain_significance
43092913,Pathogenic,-,-,Pathogenic
43092913,Pathogenic,-,-,Pathogenic
43092918,Pathogenic,-,-,Pathogenic
43092918,Pathogenic,-,-,Pathogenic
43092918,Likely benign,-,0.02,"Benign,Likely_benign"
43092918,Pathogenic,-,-,Pathogenic
43092919,Benign,-,0.02,"Benign,no_known_pathogenicity,Likely_benign,not_provided"
43092919,Pathogenic,-,-,Pathogenic
43092919,-,-,0.02,"Likely_benign,Uncertain_significance"
43092919,-,-,0.02,Uncertain_significance
43092919,-,-,-,Uncertain_significance
43092922,-,-,0.02,Uncertain_significance
43092922,-,-,0.02,Uncertain_significance
43092923,-,-,0.02,Uncertain_significance
43092926,Pathogenic,-,-,Pathogenic
43092927,Likely benign,-,0.02,Likely_benign
43092928,-,-,0.02,-
43092928,Pathogenic,-,0.99,Pathogenic
43092928,Pathogenic,-,0.99,"Pathogenic,not_provided"
43092930,Likely benign,-,0.02,Likely_benign
43092931,-,-,0.02,not_provided
43092932,Pathogenic,-,0.99,Pathogenic
43092934,-,-,0.02,Uncertain_significance
43092935,Benign,-,0.02,"Likely_pathogenic,Benign,Uncertain_significance,not_provided,probably_not_pathogenic,Likely_benign"
43092936,Pathogenic,-,-,Pathogenic
43092937,-,-,-,Pathogenic
43092937,Pathogenic,-,-,Pathogenic
43092938,Pathogenic,-,0.99,Pathogenic
43092940,-,-,0.02,Uncertain_significance
43092940,Pathogenic,-,0.99,Pathogenic
43092941,-,-,0.02,Uncertain_significance
43092943,-,-,0.02,-
43092943,Pathogenic,-,-,Pathogenic
43092944,-,-,0.02,Uncertain_significance
43092945,-,-,0.02,Uncertain_significance
43092947,Benign,-,0.02,"Benign,Likely_benign,Uncertain_significance"
43092948,-,-,0.02,Likely_benign
43092948,-,-,0.02,Uncertain_significance
43092949,-,-,0.02,Uncertain_significance
43092951,Likely benign,-,0.02,Likely_benign
43092951,-,-,0.02,Likely_benign
43092952,-,-,0.02,Uncertain_significance
43092952,Pathogenic,-,-,Pathogenic
43092953,-,-,0.02,-
43092953,Pathogenic,-,-,Pathogenic
43092954,-,-,0.02,Likely_benign
43092954,Pathogenic,-,-,Pathogenic
43092956,-,-,0.02,Uncertain_significance
43092957,-,-,0.02,Likely_benign
43092959,Pathogenic,-,0.99,Pathogenic
43092961,Pathogenic,-,0.99,Pathogenic
43092962,Likely benign,-,0.02,Likely_benign
43092963,Pathogenic,-,0.99,Pathogenic
43092963,Likely benign,-,0.02,"Likely_benign,Uncertain_significance"
43092964,-,-,0.02,Uncertain_significance
43092964,Pathogenic,-,-,Pathogenic
43092965,Benign,-,0.02,"Benign,Likely_benign,Uncertain_significance"
43092965,Pathogenic,-,-,Pathogenic
43092966,-,-,-,not_provided
43092967,-,-,0.02,Uncertain_significance
43092967,-,-,0.02,Uncertain_significance
43092967,-,-,0.02,Uncertain_significance
43092967,Pathogenic,-,-,Pathogenic
43092968,Pathogenic,-,0.99,Pathogenic
43092968,Pathogenic,-,-,Pathogenic
43092968,-,-,0.02,Uncertain_significance
43092969,Pathogenic,-,-,Pathogenic
43092970,-,-,0.02,Uncertain_significance
43092972,Pathogenic,-,-,Pathogenic
43092973,Pathogenic,-,-,Pathogenic
43092974,Pathogenic,-,-,"Pathogenic,not_provided"
43092974,-,-,-,Pathogenic
43092974,Pathogenic,-,-,"Pathogenic,not_provided"
43092975,-,-,0.02,Likely_benign
43092976,-,-,0.02,Uncertain_significance
43092977,-,-,0.02,Uncertain_significance
43092977,Pathogenic,-,-,Pathogenic
43092977,Pathogenic,-,-,Pathogenic
43092979,Pathogenic,-,-,"Pathogenic,not_provided"
43092980,Pathogenic,-,0.99,Pathogenic
43092980,-,-,0.02,Uncertain_significance
43092982,Pathogenic,-,-,Pathogenic
43092983,-,-,0.02,Uncertain_significance
43092984,-,-,0.02,-
43092985,Pathogenic,-,-,Pathogenic
43092986,Pathogenic,-,0.99,Pathogenic
43092987,-,-,0.02,-
43092990,-,-,0.02,Uncertain_significance
43092991,Pathogenic,-,-,Pathogenic
43092992,-,-,0.02,Uncertain_significance
43092993,-,-,0.02,Uncertain_significance
43092994,Pathogenic,-,-,Pathogenic
43092995,Pathogenic,-,0.99,Pathogenic
43092995,-,-,0.02,Uncertain_significance
43092996,Likely benign,-,0.02,Likely_benign
43092997,-,-,0.02,Uncertain_significance
43092998,-,-,0.02,-
43093000,Pathogenic,-,-,Pathogenic
43093003,-,-,0.02,Uncertain_significance
43093003,Pathogenic,-,-,Pathogenic
43093004,-,-,0.02,Uncertain_significance
43093006,Benign,-,0.02,"Benign,Uncertain_significance,Likely_benign"
43093006,Pathogenic,-,-,Pathogenic
43093007,Pathogenic,-,0.99,Pathogenic
43093007,-,-,0.02,Uncertain_significance
43093008,Likely benign,-,0.02,Likely_benign
43093008,Likely benign,-,0.02,Likely_benign
43093009,-,-,0.02,Uncertain_significance
43093009,-,-,0.02,"Benign,Likely_benign,Uncertain_significance"
43093010,Benign,-,0.02,"Benign,no_known_pathogenicity,Likely_benign,Uncertain_significance,not_provided"
43093012,Pathogenic,-,-,Pathogenic
43093012,Pathogenic,-,-,Pathogenic
43093013,-,-,0.02,"Uncertain_significance,Likely_benign"
43093013,-,-,0.02,Uncertain_significance
43093013,-,-,0.02,Uncertain_significance
43093015,Pathogenic,-,-,Pathogenic
43093017,Pathogenic,-,-,Pathogenic
43093018,-,-,0.02,-
43093019,-,-,-,Pathogenic
43093022,Pathogenic,-,-,"Pathogenic,Uncertain_significance"
43093024,Pathogenic,-,-,Pathogenic
43093026,Pathogenic,-,-,Pathogenic
43093028,-,-,0.02,Uncertain_significance
43093029,Pathogenic,-,-,Pathogenic
43093030,-,-,0.02,Uncertain_significance
43093030,-,-,0.02,Uncertain_significance
43093031,-,-,0.02,"Uncertain_significance,Likely_benign"
43093033,Pathogenic,-,-,Pathogenic
43093033,Pathogenic,-,-,Pathogenic
43093034,-,-,0.02,"Likely_benign,Uncertain_significance"
43093035,Likely benign,-,0.02,"Likely_benign,Uncertain_significance"
43093037,Pathogenic,-,-,Pathogenic
43093038,-,-,0.02,-
43093038,Pathogenic,-,-,Pathogenic
43093039,-,-,0.02,-
43093039,Pathogenic,-,-,Pathogenic
43093040,-,-,0.02,Uncertain_significance
43093041,Pathogenic,-,-,Pathogenic
43093042,Pathogenic,-,-,Pathogenic
43093043,-,-,0.99,Pathogenic
43093043,Pathogenic,-,-,Pathogenic
43093043,Pathogenic,-,-,Pathogenic
43093043,Pathogenic,-,-,Pathogenic
43093043,Pathogenic,-,-,"Pathogenic,not_provided"
43093045,-,-,-,Uncertain_significance
43093048,-,-,0.02,Uncertain_significance
43093049,-,-,0.02,Uncertain_significance
43093049,Pathogenic,-,-,Pathogenic
43093050,-,-,0.02,"Uncertain_significance,Likely_benign"
43093050,-,-,0.02,"Uncertain_significance,Likely_benign"
43093052,Pathogenic,-,-,Pathogenic
43093053,Pathogenic,-,-,Pathogenic
43093054,Benign,-,0.02,"Benign,Uncertain_significance,Likely_benign"
43093054,Pathogenic,-,-,Pathogenic
43093055,Pathogenic,-,-,Pathogenic
43093056,-,-,0.02,Likely_benign
43093056,Pathogenic,-,-,Pathogenic
43093057,-,-,0.02,Uncertain_significance
43093057,Pathogenic,-,-,Pathogenic
43093058,-,-,0.02,"Uncertain_significance,Likely_benign"
43093059,Likely benign,-,0.02,Likely_benign
43093060,-,-,0.02,Uncertain_significance
43093061,-,-,0.02,Uncertain_significance
43093062,Pathogenic,-,-,Pathogenic
43093063,-,-,0.02,Uncertain_significance
43093063,-,-,0.02,Uncertain_significance
43093063,Pathogenic,-,-,Pathogenic
43093064,-,-,0.02,-
43093065,-,-,0.02,Uncertain_significance
43093065,-,-,0.02,Likely_benign
43093066,-,-,0.02,Uncertain_significance
43093073,Benign,-,0.02,"Benign,no_known_pathogenicity,Likely_benign,Uncertain_significance,not_provided"
43093073,Pathogenic,-,-,Pathogenic
43093075,-,-,0.02,Uncertain_significance
43093080,Pathogenic,-,-,Pathogenic
43093081,-,-,0.02,Uncertain_significance
43093082,-,-,0.02,Uncertain_significance
43093082,Pathogenic,-,-,Pathogenic
43093084,-,-,0.02,Uncertain_significance
43093084,-,-,0.02,"Benign,Likely_benign,Uncertain_significance"
43093085,-,-,0.02,-
43093085,Pathogenic,-,-,Pathogenic
43093087,Pathogenic,-,-,Pathogenic
43093087,-,-,0.02,Uncertain_significance
43093087,Pathogenic,-,-,Pathogenic
43093088,Pathogenic,-,-,Pathogenic
43093090,-,-,-,not_provided
43093091,Likely benign,-,0.02,Likely_benign
43093091,-,-,0.02,-
43093092,Pathogenic,-,-,Pathogenic
43093094,Pathogenic,-,0.99,Pathogenic
43093094,-,-,0.02,Uncertain_significance
43093095,-,-,0.02,Uncertain_significance
43093097,Pathogenic,-,0.99,Pathogenic
43093097,Pathogenic,-,-,Pathogenic
43093097,Pathogenic,-,-,Pathogenic
43093098,-,-,0.02,Likely_benign
43093101,Pathogenic,-,-,Pathogenic
43093101,Pathogenic,-,-,Pathogenic
43093103,Benign,-,0.02,"Benign,Uncertain_significance"
43093105,-,-,0.02,Uncertain_significance
43093106,-,-,0.02,Uncertain_significance
43093106,Pathogenic,-,-,Pathogenic
43093108,-,-,0.02,Uncertain_significance
43093110,Likely benign,-,0.02,Likely_benign
43093111,-,-,0.02,-
43093112,-,-,0.02,Uncertain_significance
43093112,Pathogenic,-,-,Pathogenic
43093112,-,-,0.02,-
43093112,Pathogenic,-,-,Pathogenic
43093113,-,-,-,Pathogenic
43093114,-,-,0.02,Uncertain_significance
43093115,-,-,0.02,"Uncertain_significance,Likely_benign"
43093117,-,-,0.02,Uncertain_significance
43093118,-,-,0.02,not_provided
43093118,Pathogenic,-,-,Pathogenic
43093119,Benign,-,0.02,"Benign,Uncertain_significance,Likely_benign,not_provided"
43093119,Likely benign,-,0.02,Likely_benign
43093119,Pathogenic,-,-,Pathogenic
43093119,-,-,-,-
43093119,Pathogenic,-,-,Pathogenic
43093121,Pathogenic,-,0.99,Pathogenic
43093121,-,-,0.02,Uncertain_significance
43093121,Pathogenic,-,-,Pathogenic
